Please rephrase the text	Positive
I had originally planned to attend the JT show, but due to being 40 weeks pregnant (which is my due date today), I couldn't take the risk. Unfortunately, my baby hasn't arrived yet.	1
When my baby, who weighed 10 lbs, 3 oz, was born, people would often make jokes about them being a linebacker. In response, my reactions ranged from giving a confused look to outright denying the possibility, depending on the person making the joke.	1
We greatly appreciate your support! Introducing our newest member, Baby Dexter, weighing 7lbs 11ounces.	1
I am incredibly excited because I am going to give birth tomorrow! I can't wait to meet my baby!	1
Bella entered this world on the 5th of August 2017, precisely at 3:46 in the morning. She weighed 7 pounds and 13 ounces, measuring 19 and a half inches in length.	1
I can't believe it, I have reached full term today. I have a little hope that my baby might arrive tonight, even though it's not very likely. I'm really counting on the super moon and its gravitational pull to help bring my baby into the world.	1
We have only 4 days left until my due date, and we really hope that you will arrive during this time, baby.	1
My son had a similar experience. The medical professionals predicted that he would weigh no more than 7 1/2 pounds, but he ended up being born at 9 pounds 4 ounces.	1
Emi is celebrating her one-week birthday today and she has regained her birth weight, actually slightly exceeding it. She now weighs 7lbs 13oz.	1
I have been attempting to accomplish that task for weeks, but I am now completely frustrated and ready to give up. My deadline is tomorrow, and I feel overwhelmed and defeated.	1
Guess what everyone...? Today marks the day that was predicted for my baby's arrival ;)	1
Only 13 days left until my baby, Lilianah, is due to arrive.	1
My baby is gaining weight rapidly. She was born weighing 6 pounds 3 ounces, and now, just three weeks later, she weighs 7 pounds 13 ounces.	1
I am currently 38 weeks into my pregnancy, with only 14 days left until my due date. It seems like everyone around me is giving birth, while I'm stuck at home feeling left out.	1
I am filled with excitement as I count down the days to my due date, which is just 16 days away.	1
Today marks my 37th week of pregnancy.	1
I am three days away from my expected delivery date, and I am wondering why I haven't given birth yet.	1
From the time Squish was born until they reached six months old, their weight increased from 6 pounds 15 ounces to 12 pounds 10 ounces. Additionally, their length grew from 19 inches to an unspecified measurement.	1
Liam came into the world at 2:16am today, weighing 6lbs, 8ounces and measuring 21 inches in length!	1
I am completely unafraid, even though my due date is only one week away.	1
Only four days left until my baby boy's due date! I hope he comes naturally before then as I really don't want to be induced.	1
I am currently at my expected delivery date but there is still no sign of the baby arriving.	1
@gavlar87  He is expected to arrive today! I am at the end of my pregnancy!	1
Furthermore, although it is not particularly important, I am currently 41 weeks into my pregnancy and have gained precisely 25 pounds, which makes me quite content.	1
Charlie was born on September 6, 2017,  at 3:12am. She had a weight of 8lbs and 11 oz and measured 21 inches in length.	1
Today is the day I was expecting to give birth, but I'm still pregnant. I never thought it was possible to feel any larger than a watermelon, but according to my pregnancy app, I am now the size of a pumpkin. It's a bit bittersweet.	1
I am 13 days away from my expected delivery date.	1
Our precious baby girl has arrived at last! She weighs 8 lbs 7 oz and measures 21 inches in length. She is truly adorable… http://instagram.com/p/tOjSFgrqUF/	1
I have approximately one and a half weeks left until my baby is due.	1
@EeveeLOVE, absolutely! While I may not always share it on Twitter, I always document my full-term journey on Instagram.	1
Today marks the day on which my baby is expected to be born.	1
My son was born on the seventh day of the seventh month in room number seven. At just seven days old, he weighed exactly seven pounds and seven ounces. I am starting to believe that the number seven could bring him good luck.	1
Our daughter has been born. She was born today and is in good health, weighing 5 lbs. and 10 oz.	1
Isn't it unbelievable? I only have 11 days left until my baby is due, it's so unexpected!	1
Introducing little Eddie, who was born on December 23rd at 9:16pm, weighing 7lbs 4oz. It's truly a miraculous gift to celebrate during the Festivus season!	1
Today marks the expected delivery date, but my little girl is still not ready to make her entrance into the world. I guess all I can do for now is patiently await her arrival.	1
Logan was born at 5:55am, weighing 6 lbs 4oz and measuring 19 1/2 inches in length.	1
Introducing Ezekiel Kenneth Ruppe, weighing 8lbs 2oz and measuring 19.5 inches, born on August 27, 2011 at 12:10am. A photo can be found at the following link: http://twitpic.com/6bxdoy.	1
Due to heavy rainfall and being in the 38th week of pregnancy, I have decided to take advantage of this parking spot. Thank you, Martins…	1
I am amazed to admit that this pregnancy has gone by quickly, especially during these last weeks. I am cherishing every moment!	1
I am currently 38 weeks pregnant and my belly measurement is only 31 cms. It should ideally be 38 cms at this stage.	1
Our beautiful new member of our family has arrived: Sienna Jayne <3 She was born at 8:36 am, weighing 7 pounds and 9 ounces. We are overjoyed!	1
I am still in disbelief that I delivered a baby girl weighing 8 pounds and 6 ounces on May 28, 2017 at 10:14 a.m. I am thrilled beyond words.	1
My baby is due in 13 days.	1
My son, Derrick Omari Johnson, entered the world on October 17th at 6:39pm. He weighed 7 pounds and 10 ounces and measured 20 inches. The labor lasted for a quick 3 hours.	1
I have just 2 days left until my due date, and the pain is becoming unbearable. I am experiencing intense discomfort in my back, as if it's been severely injured, and my stomach feels heavy and pulsates with pressure.	1
Yesterday, at 3:04pm, my daughter Isobel Charlotte Lillian West came into the world. She weighed 7lbs 10oz. I have also shared a picture of her on Instagram.	1
Today marks my 39th week of pregnancy and I am really hoping that when they check on Friday, they will find that I am dilated.	1
I continue to be astonished that despite giving birth to a baby weighing 8 pounds 12 ounces only 7 months ago, I have managed to return to my pre-pregnancy size.	1
A baby boy has arrived! Introducing Grayson Otto Gale, born this morning at 5:46 am, weighing 7 lbs 1 oz and measuring 18.5 inches long. We are overjoyed!	1
Our daughter Emiree was born today at 12:47. She weighs 7 pounds and 11 ounces and is 20 inches in length. We will share pictures shortly. (@lovedamuff69)	1
I have never experienced genuine love until February 1st, when I gave birth to my daughter, Ms. Lyric. She weighs 8lbs. 5oz. and she is the most amazing thing that has ever happened to me.	1
Only four days left until my baby's due date.. Where is my little one Maddox? Please come soon!	1
Irie Kiara was welcomed into the world on Thursday, August 4th, 2017, exactly at 12:32am, weighing 6lbs and 8oz, measuring 19 inches in length. She is the most exquisite creation I have ever made.	1
I need urgent advice as my baby, who is now one month old, is not gaining weight. When she was born, she weighed 4.3kg. However, she has lost 140g and is now struggling to gain weight.	1
As a first-time mom with only 3 weeks until my baby's due date, I find myself constantly packing and unpacking my hospital bag. Can anyone relate?	1
Mason was born weighing 7 pounds 13.8 ounces, but when we returned home, he weighed 7 pounds 7 ounces. Currently, he has gained more weight and is now 8 pounds 4 ounces. I am a proud mother.	1
We are delighted to announce the arrival of Baby Edward! He was born at 6:01 and tipped the scales at 8lbs 9oz. Our hearts are filled with love for him already.	1
Why am I consistently losing weight? I am 37 weeks pregnant and have lost 3 pounds. Is there something wrong with me? I want to clarify that I am eating regularly.	1
With just two weeks left until my due date, our SUV suddenly breaks down. The repair cost exceeds the vehicle's value, forcing us to find a replacement that we cannot afford. We are in a state of urgency and would appreciate any assistance or prayers.	1
A beautiful baby girl named Avery Rose Peyton entered the world today at 3:27. She weighed 6lbs13oz and is absolutely perfect. We are filled with an immense amount of love for her.	1
The deadline for my task is approaching, and it is tomorrow.	1
I have only 11 days left until my baby's due date, 27 days until I turn 21 years old, and 63 days until my anniversary.	1
