Please rephrase the text	Positive
Logan was born at 5:55am, weighing 6 lbs 4oz and measuring 19 1/2 inches in length.	1
Introducing Ezekiel Kenneth Ruppe, weighing 8lbs 2oz and measuring 19.5 inches, born on August 27, 2011 at 12:10am. A photo can be found at the following link: http://twitpic.com/6bxdoy.	1
Due to heavy rainfall and being in the 38th week of pregnancy, I have decided to take advantage of this parking spot. Thank you, Martins…	1
I am amazed to admit that this pregnancy has gone by quickly, especially during these last weeks. I am cherishing every moment!	1
I am currently 38 weeks pregnant and my belly measurement is only 31 cms. It should ideally be 38 cms at this stage.	1
Our beautiful new member of our family has arrived: Sienna Jayne <3 She was born at 8:36 am, weighing 7 pounds and 9 ounces. We are overjoyed!	1
I am still in disbelief that I delivered a baby girl weighing 8 pounds and 6 ounces on May 28, 2017 at 10:14 a.m. I am thrilled beyond words.	1
My baby is due in 13 days.	1
My son, Derrick Omari Johnson, entered the world on October 17th at 6:39pm. He weighed 7 pounds and 10 ounces and measured 20 inches. The labor lasted for a quick 3 hours.	1
I have just 2 days left until my due date, and the pain is becoming unbearable. I am experiencing intense discomfort in my back, as if it's been severely injured, and my stomach feels heavy and pulsates with pressure.	1
Yesterday, at 3:04pm, my daughter Isobel Charlotte Lillian West came into the world. She weighed 7lbs 10oz. I have also shared a picture of her on Instagram.	1
Today marks my 39th week of pregnancy and I am really hoping that when they check on Friday, they will find that I am dilated.	1
I continue to be astonished that despite giving birth to a baby weighing 8 pounds 12 ounces only 7 months ago, I have managed to return to my pre-pregnancy size.	1
A baby boy has arrived! Introducing Grayson Otto Gale, born this morning at 5:46 am, weighing 7 lbs 1 oz and measuring 18.5 inches long. We are overjoyed!	1
Our daughter Emiree was born today at 12:47. She weighs 7 pounds and 11 ounces and is 20 inches in length. We will share pictures shortly. (@lovedamuff69)	1
I have never experienced genuine love until February 1st, when I gave birth to my daughter, Ms. Lyric. She weighs 8lbs. 5oz. and she is the most amazing thing that has ever happened to me.	1
Only four days left until my baby's due date.. Where is my little one Maddox? Please come soon!	1
Irie Kiara was welcomed into the world on Thursday, August 4th, 2017, exactly at 12:32am, weighing 6lbs and 8oz, measuring 19 inches in length. She is the most exquisite creation I have ever made.	1
I need urgent advice as my baby, who is now one month old, is not gaining weight. When she was born, she weighed 4.3kg. However, she has lost 140g and is now struggling to gain weight.	1
As a first-time mom with only 3 weeks until my baby's due date, I find myself constantly packing and unpacking my hospital bag. Can anyone relate?	1
Mason was born weighing 7 pounds 13.8 ounces, but when we returned home, he weighed 7 pounds 7 ounces. Currently, he has gained more weight and is now 8 pounds 4 ounces. I am a proud mother.	1
We are delighted to announce the arrival of Baby Edward! He was born at 6:01 and tipped the scales at 8lbs 9oz. Our hearts are filled with love for him already.	1
Why am I consistently losing weight? I am 37 weeks pregnant and have lost 3 pounds. Is there something wrong with me? I want to clarify that I am eating regularly.	1
With just two weeks left until my due date, our SUV suddenly breaks down. The repair cost exceeds the vehicle's value, forcing us to find a replacement that we cannot afford. We are in a state of urgency and would appreciate any assistance or prayers.	1
A beautiful baby girl named Avery Rose Peyton entered the world today at 3:27. She weighed 6lbs13oz and is absolutely perfect. We are filled with an immense amount of love for her.	1
The deadline for my task is approaching, and it is tomorrow.	1
I have only 11 days left until my baby's due date, 27 days until I turn 21 years old, and 63 days until my anniversary.	1
My beautiful daughter, Phoebe Jade Lowe, was born this morning at 5.36, weighing 6lb 9oz. She is my little princess.	1
It's absolutely mind-boggling that today is the day when my baby is meant to be born, haha! I need to take a stroll to encourage his arrival.	1
Kash Lee Snyder arrived on March 2nd, 2017 at 6:30 pm, weighing 7lbs 5oz and measuring 21 1/2 inches in length. I have an immense love for him.	1
I am hoping to be able to go to the hospital soon as my due date is tomorrow.	1
I'll be right back, feeling emotional because it's my 39th week of pregnancy today, and my baby app tells me that my baby is now the size of a watermelon.	1
Armani Skye has arrived. She weighs 6 pounds and 9 ounces.	1
I completely understand that sentiment. I am currently 39 weeks into my pregnancy, and I don't find myself feeling overly emotional about it.	1
I'm eagerly anticipating the arrival of Kayla, who is due tomorrow.	1
Wishing a very happy birthday to the adorable little boy, Andrew Dacarter Price, who was born on August 21st, 2016 at 9:18pm. He weighed 8lbs 3oz and measured 21in in length.	1
Julian John-Micheal Rhoat, born on June 2nd, 2015 at 10:41am. Weighing 7lbs 3oz! My beautiful child with a happy expression captured in this photo.	1
Emilia Helen Bastidas Ottman, entered the world at 7:00am on Thursday November 6th 2014, with a weight of 6lb 13oz.	1
Nathan weighed 7 pounds and 8 ounces when he was born, and the newborn now weighs 8 pounds and 4 ounces, fitting perfectly.	1
My son, who was born three months ago, weighed 8 pounds and 4 ounces. He came into this world at 11:48 pm on a Monday. I am filled with immense love for him, and he brings immense joy to my life.	1
I really wish I could attend the championship game, but unfortunately, I can't because I'm only 15 days away from my due date.	1
DACORIAN has ARRIVED at 3:13pm weighing 6 pounds 3 ounces. I was feeling overwhelmed, but it is all worth it because he is handsome and calm.	1
I am nearing my due date in three weeks and I feel like people are giving me a hard time or not taking it seriously.	1
My newborn weighed 6 pounds at birth, but after a week and a half, she had gained weight and was now 7 pounds 6 ounces.	1
I am currently in the 38th week of my pregnancy and I can relate a lot to the description of my typical day.	1
I eagerly await the arrival of my baby, Piper, as tomorrow is the expected due date. I can't help but wish she would come already.	1
Edith was born at 9:30am, following a labor that lasted for two hours. She weighs 8 pounds and 1 ounce and seems to have a strong appetite for feeding.	1
I'm experiencing significant swelling and my baby is positioned very low, making it difficult for me to walk as my due date is just 9 days away.	1
We are thrilled to announce the arrival of Baby Nicholas! He was born this morning at 5:43am, weighing 8lbs 1oz. The labor process went smoothly and effortlessly, and we feel incredibly fortunate to finally hold him in our arms.	1
My precious daughter, Willow Jay Aylsworth, entered this world on July 14th, 2017 at 9:21 am, weighing 7 lbs 12 oz. I am overjoyed to welcome you into my life, my little princess. Your existence fills me with an overwhelming amount of love.	1
This handsome little guy celebrated his two-month birthday today at 10:04am. He was born weighing 9 pounds and 0 ounces.	1
Absolutely! I am currently 38 weeks pregnant and it seems like my daughter is having hiccups very frequently now. It's quite amusing.	1
My pregnancy has been fantastic, even though we were not together. Everything has worked out perfectly at 38 weeks.	1
Today is the day my baby is supposed to arrive, but there are no indications of labor yet. We have tried various methods to induce labor, but none have been successful. At this point, I have decided to let the baby take its time and wait patiently.	1
I am expected to give birth tomorrow.	1
Only six days left until the big day! And to add to the excitement, I am officially 37 weeks pregnant today! Celebrations all around!	1
With fewer than 14 days remaining until my expected delivery date.....	1
I've been told that it can be quite uncomfortable, so I'm attempting to get her into a different position. I still have 20 days until my due date, so there's still time for her to change position.	1
